rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,late_delay
538901,310553,connect,ended,-491.0,,,Early
538954,362339,connect,ended,-914.0,,,Early
539013,336517,mobile,ended,-123.0,,,Early
539079,377461,mobile,ended,260.0,,,Late > 120
539506,390656,connect,ended,11.0,513950.0,0.0,Late < 15
539533,382613,mobile,ended,-23.0,,,Early
539540,396009,connect,ended,-47.0,,,Early
539546,403040,mobile,ended,2.0,,,Late < 15
539636,205325,mobile,ended,-8.0,,,Early
539700,409676,mobile,ended,1153.0,,,Late > 120
539939,394217,mobile,ended,75.0,,,60 < Late < 90
540015,279696,mobile,ended,547.0,,,Late > 120
540106,243869,mobile,ended,20.0,,,15 < Late < 30
540131,402677,mobile,ended,25.0,,,15 < Late < 30
540132,397838,mobile,ended,-15.0,526192.0,720.0,Early
540227,389833,mobile,ended,-5.0,,,Early
540293,348462,mobile,ended,13.0,511557.0,360.0,Late < 15
540655,398886,mobile,ended,-23.0,,,Early
540658,410174,mobile,ended,42.0,,,30 < Late < 45
541005,406399,mobile,ended,33.0,,,30 < Late < 45
541025,363684,mobile,ended,153.0,,,Late > 120
541032,374337,mobile,ended,-52.0,,,Early
541142,386409,mobile,ended,-12.0,,,Early
541206,361568,mobile,ended,152.0,,,Late > 120
541329,370049,mobile,ended,-18.0,,,Early
541416,186958,mobile,ended,26.0,,,15 < Late < 30
541442,309227,mobile,ended,121.0,,,Late > 120
541447,365350,mobile,ended,-4.0,,,Early
541455,409088,mobile,ended,-172.0,,,Early
541487,310250,mobile,ended,-5.0,,,Early
541628,395684,mobile,ended,-5.0,,,Early
541818,395641,mobile,ended,-4.0,,,Early
541931,337131,connect,ended,-55.0,,,Early
542123,299822,mobile,ended,-6.0,,,Early
542178,407965,mobile,ended,-47.0,,,Early
542197,290600,connect,ended,-12.0,,,Early
542246,384688,connect,ended,16.0,,,15 < Late < 30
542298,395649,mobile,ended,23.0,,,15 < Late < 30
542350,340292,mobile,ended,101.0,,,90 < Late < 120
542396,359719,mobile,ended,-112.0,,,Early
542631,313369,mobile,ended,12.0,,,Late < 15
542755,334190,connect,ended,60.0,534169.0,0.0,60 < Late < 90
542765,393824,mobile,ended,-46.0,,,Early
542799,194741,mobile,ended,-7.0,,,Early
542855,390068,connect,ended,-33.0,,,Early
542958,214091,mobile,ended,-4.0,,,Early
542977,364530,mobile,ended,-41.0,540811.0,0.0,Early
543054,388895,mobile,ended,137.0,545117.0,600.0,Late > 120
557855,406559,connect,ended,0.0,,,Late < 15
558151,388311,mobile,ended,102.0,,,90 < Late < 120
558167,340112,mobile,ended,45.0,,,45 < Late < 60
558338,381857,connect,ended,-71.0,,,Early
558460,335341,mobile,ended,13.0,,,Late < 15
558738,378485,connect,ended,30.0,,,30 < Late < 45
558821,228776,mobile,ended,-13.0,,,Early
558870,279324,mobile,ended,74.0,,,60 < Late < 90
558943,349006,mobile,ended,-1.0,,,Early
559175,368801,mobile,ended,10.0,,,Late < 15
559255,394286,mobile,ended,45.0,,,45 < Late < 60
559301,352650,connect,ended,3.0,,,Late < 15
559302,359504,mobile,ended,6.0,,,Late < 15
559348,369845,mobile,ended,-168.0,,,Early
559460,306935,mobile,ended,-507.0,,,Early
559670,305956,mobile,ended,94.0,,,90 < Late < 120
559686,370049,mobile,ended,-29.0,,,Early
559859,310049,mobile,ended,7.0,554407.0,120.0,Late < 15
559921,379275,mobile,ended,-88.0,,,Early
560085,220856,mobile,ended,-72.0,,,Early
560116,341861,connect,ended,-26.0,,,Early
560179,383485,mobile,ended,835.0,,,Late > 120
560250,292634,mobile,ended,0.0,,,Late < 15
560294,404175,mobile,ended,-19.0,,,Early
560350,355843,mobile,ended,-80.0,,,Early
560444,325282,mobile,ended,21.0,,,15 < Late < 30
560467,356559,mobile,ended,86.0,,,60 < Late < 90
560567,408744,connect,ended,-40.0,,,Early
560953,241032,mobile,ended,11.0,,,Late < 15
561019,369706,mobile,ended,1431.0,,,Late > 120
561240,310681,connect,ended,-25.0,,,Early
561439,331714,mobile,ended,32.0,,,30 < Late < 45
561440,395948,mobile,ended,-5.0,,,Early
561655,376124,mobile,ended,32.0,,,30 < Late < 45
561761,364907,connect,ended,-78.0,560285.0,720.0,Early
561782,383804,connect,ended,130.0,,,Late > 120
561794,370107,mobile,ended,26.0,,,15 < Late < 30
561824,394656,connect,ended,143.0,,,Late > 120
561829,386211,mobile,ended,-16.0,,,Early
562358,411798,mobile,ended,-236.0,,,Early
562769,248539,mobile,ended,117.0,,,90 < Late < 120
562819,354504,mobile,ended,71.0,,,60 < Late < 90
562920,355795,mobile,ended,-16.0,,,Early
558625,410151,mobile,ended,217.0,,,Late > 120
558653,407432,connect,ended,-161.0,,,Early
558730,402528,connect,ended,6.0,,,Late < 15
558747,322943,mobile,ended,32.0,,,30 < Late < 45
559044,357235,mobile,ended,1448.0,,,Late > 120
559202,410710,mobile,ended,30.0,,,30 < Late < 45
559690,319713,mobile,ended,-83.0,,,Early
559709,379889,mobile,ended,-2.0,554879.0,90.0,Early
559784,399172,connect,ended,26.0,,,15 < Late < 30
560187,392805,mobile,ended,139.0,,,Late > 120
560269,405004,mobile,ended,189.0,,,Late > 120
560278,362187,connect,ended,-151.0,559898.0,690.0,Early
560319,390467,connect,ended,-61.0,554129.0,720.0,Early
560328,352500,mobile,ended,99.0,,,90 < Late < 120
560568,390702,connect,ended,-106.0,549612.0,720.0,Early
560801,368432,mobile,ended,3.0,,,Late < 15
560917,397817,mobile,ended,-107.0,,,Early
561082,377312,mobile,ended,268.0,,,Late > 120
561118,385972,mobile,ended,57.0,,,45 < Late < 60
561155,406551,connect,ended,-43.0,,,Early
561214,261576,mobile,ended,-99.0,,,Early
561268,340036,mobile,ended,2.0,,,Late < 15
561375,271621,mobile,ended,25.0,,,15 < Late < 30
561446,307470,mobile,ended,33.0,,,30 < Late < 45
561532,336754,mobile,ended,277.0,,,Late > 120
561617,173061,connect,ended,27.0,,,15 < Late < 30
561628,408972,mobile,ended,281.0,,,Late > 120
561681,352441,mobile,ended,1422.0,,,Late > 120
561758,400507,mobile,ended,54.0,,,45 < Late < 60
561810,309517,mobile,ended,-25.0,,,Early
562010,380069,mobile,ended,-96.0,,,Early
562060,284552,mobile,ended,-38.0,,,Early
562131,290847,mobile,ended,10.0,,,Late < 15
562371,409499,mobile,ended,94.0,,,90 < Late < 120
562393,350769,mobile,ended,39.0,,,30 < Late < 45
562476,325301,mobile,ended,133.0,,,Late > 120
562589,353425,connect,ended,51.0,,,45 < Late < 60
562708,391370,connect,ended,41.0,,,30 < Late < 45
554240,341136,mobile,ended,169.0,,,Late > 120
554408,366371,connect,ended,-121.0,,,Early
554547,305307,mobile,ended,70.0,,,60 < Late < 90
554565,406609,mobile,ended,31.0,,,30 < Late < 45
554728,398788,mobile,ended,1589.0,,,Late > 120
554741,381275,mobile,ended,-152.0,,,Early
554781,319365,mobile,ended,5.0,,,Late < 15
555042,338647,mobile,ended,-33.0,,,Early
555054,298596,mobile,ended,69.0,,,60 < Late < 90
555379,321170,mobile,ended,9.0,,,Late < 15
555434,385378,mobile,ended,1634.0,553002.0,210.0,Late > 120
555483,204410,mobile,ended,23.0,,,15 < Late < 30
555541,371933,mobile,ended,19.0,,,15 < Late < 30
555658,353425,connect,ended,-89.0,,,Early
555718,393126,mobile,ended,55.0,,,45 < Late < 60
555740,349354,mobile,ended,58.0,,,45 < Late < 60
555761,361371,mobile,ended,-11.0,,,Early
555762,181625,connect,ended,39.0,564963.0,540.0,30 < Late < 45
555881,349743,mobile,ended,-5.0,,,Early
555978,411746,mobile,ended,118.0,,,90 < Late < 120
556009,308565,mobile,ended,9.0,,,Late < 15
556077,320438,mobile,ended,-20.0,,,Early
556100,293785,mobile,ended,867.0,,,Late > 120
556451,405211,mobile,ended,585.0,,,Late > 120
556602,353986,mobile,ended,357.0,,,Late > 120
556764,402130,mobile,ended,-530.0,,,Early
556913,402359,mobile,ended,470.0,,,Late > 120
556949,206938,mobile,ended,38.0,,,30 < Late < 45
556960,376652,mobile,ended,-13.0,,,Early
557049,295860,mobile,ended,-19.0,,,Early
557187,383309,mobile,ended,32.0,,,30 < Late < 45
557387,406091,mobile,ended,-73.0,,,Early
557558,353078,mobile,ended,228.0,,,Late > 120
557838,383804,connect,ended,117.0,545760.0,60.0,90 < Late < 120
557867,308974,mobile,ended,29.0,,,15 < Late < 30
557962,268753,mobile,ended,100.0,,,90 < Late < 120
558023,405253,mobile,ended,-303.0,,,Early
558075,350489,mobile,ended,4.0,,,Late < 15
558087,319463,mobile,ended,-5.0,,,Early
558095,310447,mobile,ended,61.0,,,60 < Late < 90
558111,348462,mobile,ended,-13.0,,,Early
558270,405828,mobile,ended,-112.0,,,Early
558319,330795,mobile,ended,5.0,,,Late < 15
558341,358480,mobile,ended,-244.0,,,Early
558383,392142,mobile,ended,-12.0,,,Early
558522,166540,connect,ended,-41.0,,,Early
558556,406261,mobile,ended,299.0,,,Late > 120
558590,366733,mobile,ended,43.0,,,30 < Late < 45
558696,294230,mobile,ended,-49.0,,,Early
558925,311707,connect,ended,39.0,,,30 < Late < 45
558975,196909,mobile,ended,89.0,,,60 < Late < 90
558991,331325,mobile,ended,6.0,,,Late < 15
559041,410471,mobile,ended,17.0,,,15 < Late < 30
559108,275369,mobile,ended,-58.0,,,Early
559141,299390,mobile,ended,-204.0,,,Early
559163,354331,mobile,ended,11.0,,,Late < 15
559246,284219,mobile,ended,-3.0,,,Early
559251,405624,connect,ended,3.0,,,Late < 15
559320,392669,mobile,ended,12.0,,,Late < 15
559358,326133,mobile,ended,32.0,,,30 < Late < 45
559392,177313,connect,ended,-84.0,,,Early
559475,368448,mobile,ended,97.0,,,90 < Late < 120
559651,255326,mobile,ended,-46.0,,,Early
559671,400899,mobile,ended,-5.0,,,Early
559685,386259,connect,ended,-217.0,,,Early
559734,411635,mobile,ended,-25.0,,,Early
559737,410856,mobile,ended,66.0,,,60 < Late < 90
559759,410052,mobile,ended,-56.0,556710.0,600.0,Early
559796,367983,mobile,ended,-3.0,,,Early
560031,297105,connect,ended,434.0,558934.0,720.0,Late > 120
560109,414442,mobile,ended,14.0,,,Late < 15
560110,404128,connect,ended,-75.0,,,Early
560288,358978,connect,ended,-27.0,,,Early
560478,285531,mobile,ended,12.0,,,Late < 15
560675,373893,connect,ended,-11.0,,,Early
560896,391379,connect,ended,-37.0,559579.0,150.0,Early
561032,403240,connect,ended,-1.0,,,Early
561073,394002,mobile,ended,64.0,,,60 < Late < 90
561172,308265,mobile,ended,-19.0,,,Early
561407,371665,mobile,ended,-626.0,,,Early
561416,373893,connect,ended,-194.0,,,Early
561664,403240,connect,ended,-232.0,561032.0,630.0,Early
561690,410402,mobile,ended,87.0,,,60 < Late < 90
561825,370719,mobile,ended,-20.0,,,Early
561877,409479,mobile,ended,29.0,,,15 < Late < 30
543106,405805,mobile,ended,-31.0,,,Early
543189,367919,mobile,ended,59.0,,,45 < Late < 60
543345,409238,mobile,ended,23.0,,,15 < Late < 30
543446,336935,connect,ended,-52.0,,,Early
543472,403665,mobile,ended,111.0,,,90 < Late < 120
543636,383720,mobile,ended,-62.0,,,Early
543705,385606,mobile,ended,-1220.0,,,Early
543910,314456,connect,ended,56.0,542971.0,0.0,45 < Late < 60
549759,334190,connect,ended,142.0,,,Late > 120
549814,307819,mobile,ended,-45.0,,,Early
550027,384983,mobile,ended,21.0,538603.0,420.0,15 < Late < 30
550066,394002,mobile,ended,3.0,,,Late < 15
550092,294189,mobile,ended,115.0,,,90 < Late < 120
550185,386259,connect,ended,15.0,547975.0,180.0,15 < Late < 30
550219,375883,connect,ended,11.0,,,Late < 15
550256,411731,mobile,ended,12.0,,,Late < 15
550407,341861,connect,ended,-37.0,551209.0,120.0,Early
550411,323762,mobile,ended,17.0,549767.0,600.0,15 < Late < 30
550430,368432,mobile,ended,-5.0,,,Early
550448,357530,connect,ended,-7.0,,,Early
550648,329331,mobile,ended,-14.0,,,Early
550690,337933,mobile,ended,-63.0,,,Early
550756,402500,mobile,ended,28.0,,,15 < Late < 30
550803,209377,mobile,ended,76.0,,,60 < Late < 90
550829,291856,connect,ended,-238.0,,,Early
550839,313602,connect,ended,-7.0,,,Early
550881,360459,mobile,ended,-28.0,,,Early
550949,408921,mobile,ended,31.0,,,30 < Late < 45
551221,351776,mobile,ended,105.0,,,90 < Late < 120
551234,374807,mobile,ended,73.0,,,60 < Late < 90
551366,318692,mobile,ended,70.0,,,60 < Late < 90
551388,341861,connect,ended,-52.0,,,Early
551402,385721,connect,ended,94.0,,,90 < Late < 120
551995,345080,connect,ended,57.0,,,45 < Late < 60
552083,400337,mobile,ended,209.0,,,Late > 120
552095,351623,mobile,ended,-1124.0,,,Early
552189,321170,mobile,ended,12.0,537078.0,300.0,Late < 15
552314,359800,mobile,ended,-11.0,,,Early
552340,203912,mobile,ended,-5.0,,,Early
552422,364079,mobile,ended,-293.0,,,Early
552486,317770,connect,ended,-37.0,,,Early
552745,314687,mobile,ended,-82.0,,,Early
552842,358839,mobile,ended,17.0,,,15 < Late < 30
553140,388111,mobile,ended,-44.0,,,Early
553160,399912,connect,ended,-67.0,,,Early
553193,361668,mobile,ended,6.0,,,Late < 15
553295,196207,mobile,ended,-7.0,,,Early
553333,360520,mobile,ended,-23.0,,,Early
553375,349006,mobile,ended,0.0,,,Late < 15
553377,295200,mobile,ended,145.0,,,Late > 120
553402,386413,connect,ended,-37.0,551633.0,600.0,Early
553686,352528,connect,ended,35.0,,,30 < Late < 45
553782,259231,mobile,ended,-31.0,,,Early
553852,343381,mobile,ended,-81.0,,,Early
554298,385391,connect,ended,-131.0,,,Early
554312,374698,mobile,ended,26.0,,,15 < Late < 30
554444,335970,mobile,ended,14.0,,,Late < 15
554845,396484,mobile,ended,1556.0,,,Late > 120
554987,295992,mobile,ended,1097.0,,,Late > 120
555003,385378,mobile,ended,45.0,,,45 < Late < 60
555078,383540,mobile,ended,-12.0,,,Early
543939,317237,mobile,ended,-78.0,,,Early
544074,217819,mobile,ended,-46.0,,,Early
544123,400333,mobile,ended,-299.0,,,Early
544154,409406,mobile,ended,7.0,,,Late < 15
544191,265917,mobile,ended,-7.0,,,Early
544231,408188,mobile,ended,30.0,,,30 < Late < 45
544361,400171,mobile,ended,16.0,534370.0,0.0,15 < Late < 30
544500,383344,connect,ended,412.0,,,Late > 120
544568,400067,mobile,ended,74.0,,,60 < Late < 90
544592,408169,mobile,ended,24.0,,,15 < Late < 30
544633,270091,mobile,ended,136.0,,,Late > 120
544727,289383,mobile,ended,106.0,,,90 < Late < 120
544753,380478,mobile,ended,810.0,526537.0,0.0,Late > 120
544787,293992,mobile,ended,126.0,,,Late > 120
544845,345408,mobile,ended,3.0,,,Late < 15
544923,380038,mobile,ended,28.0,536646.0,600.0,15 < Late < 30
544943,335958,mobile,ended,-41.0,,,Early
545030,368753,connect,ended,93.0,,,90 < Late < 120
545042,337311,mobile,ended,-77.0,,,Early
545129,393183,mobile,ended,15.0,,,15 < Late < 30
545140,164719,mobile,ended,-15.0,,,Early
545165,342067,mobile,ended,87.0,,,60 < Late < 90
545238,273468,mobile,ended,124.0,,,Late > 120
545254,307717,mobile,ended,11.0,,,Late < 15
545341,368391,mobile,ended,40.0,,,30 < Late < 45
545356,390927,connect,ended,81.0,,,60 < Late < 90
545362,400508,mobile,ended,45.0,,,45 < Late < 60
543583,360418,mobile,ended,-14.0,,,Early
543693,277899,mobile,ended,213.0,,,Late > 120
543713,355444,connect,ended,-36.0,541691.0,120.0,Early
543892,277564,mobile,ended,240.0,,,Late > 120
544149,298516,connect,ended,-69.0,,,Early
544415,400171,mobile,ended,-34.0,,,Early
544454,378754,connect,ended,10.0,,,Late < 15
544713,373666,mobile,ended,134.0,,,Late > 120
544759,375307,mobile,ended,-427.0,,,Early
544803,299063,connect,ended,-24.0,563652.0,30.0,Early
544959,174243,mobile,ended,-305.0,,,Early
544976,404610,mobile,ended,-18.0,,,Early
545073,271582,mobile,ended,7.0,,,Late < 15
545096,342085,connect,ended,-85.0,,,Early
545198,410939,mobile,ended,-26.0,,,Early
545392,397188,mobile,ended,13.0,,,Late < 15
545397,393789,mobile,ended,13.0,,,Late < 15
545409,411360,mobile,ended,-46.0,,,Early
545491,380247,mobile,ended,5.0,,,Late < 15
545600,334190,connect,ended,-922.0,,,Early
545608,407419,connect,ended,-54.0,,,Early
545677,409863,mobile,ended,47.0,,,45 < Late < 60
545690,314912,mobile,ended,-41.0,,,Early
545748,270706,mobile,ended,31.0,,,30 < Late < 45
545768,335276,connect,ended,-27.0,,,Early
545828,372027,mobile,ended,-60.0,540875.0,0.0,Early
545874,410248,mobile,ended,-32.0,,,Early
545888,300505,connect,ended,-137.0,,,Early
545909,373147,mobile,ended,-46.0,,,Early
545982,362187,connect,ended,109.0,,,90 < Late < 120
546126,358876,mobile,ended,23.0,,,15 < Late < 30
546350,387223,mobile,ended,-12.0,,,Early
546432,186958,mobile,ended,104.0,,,90 < Late < 120
546617,377509,mobile,ended,32.0,,,30 < Late < 45
546766,319807,mobile,ended,-105.0,,,Early
546806,373198,mobile,ended,-22.0,,,Early
546980,408927,mobile,ended,11.0,,,Late < 15
547069,381573,mobile,ended,41.0,,,30 < Late < 45
547113,406151,mobile,ended,40.0,,,30 < Late < 45
547138,227386,mobile,ended,-60.0,,,Early
547221,370795,mobile,ended,32.0,,,30 < Late < 45
547238,349678,connect,ended,-652.0,,,Early
547240,261576,mobile,ended,550.0,,,Late > 120
547265,405733,mobile,ended,-26.0,,,Early
547357,254689,connect,ended,-27.0,,,Early
547524,382821,connect,ended,-93.0,,,Early
547533,375892,connect,ended,-78.0,,,Early
547599,339475,mobile,ended,96.0,,,90 < Late < 120
547666,310219,connect,ended,103.0,,,90 < Late < 120
547682,265917,mobile,ended,12.0,,,Late < 15
547841,382302,connect,ended,-29.0,,,Early
557288,365926,connect,ended,6.0,,,Late < 15
557567,409695,mobile,ended,167.0,,,Late > 120
557595,341710,mobile,ended,43.0,,,30 < Late < 45
557596,331337,connect,ended,188.0,,,Late > 120
557638,405517,mobile,ended,-5.0,,,Early
557739,370253,mobile,ended,-32.0,,,Early
558086,374944,mobile,ended,32.0,,,30 < Late < 45
558218,406625,connect,ended,28.0,,,15 < Late < 30
558377,336672,connect,ended,-44.0,,,Early
558387,399575,connect,ended,81.0,552753.0,0.0,60 < Late < 90
558483,245317,mobile,ended,46.0,,,45 < Late < 60
558489,411370,mobile,ended,161.0,,,Late > 120
558597,411791,mobile,ended,22.0,,,15 < Late < 30
558599,382646,mobile,ended,36.0,,,30 < Late < 45
558640,382124,mobile,ended,50.0,,,45 < Late < 60
558651,370513,mobile,ended,21.0,,,15 < Late < 30
558697,219981,mobile,ended,-141.0,,,Early
558726,412728,mobile,ended,-93.0,,,Early
558779,377209,mobile,ended,90.0,,,90 < Late < 120
558780,357530,connect,ended,-7.0,,,Early
559026,223850,mobile,ended,145.0,,,Late > 120
559046,192409,mobile,ended,-1.0,,,Early
559089,357082,mobile,ended,-29.0,,,Early
559103,401276,mobile,ended,50.0,,,45 < Late < 60
559172,342154,connect,ended,-39.0,,,Early
559220,272430,connect,ended,-746.0,,,Early
559282,314456,connect,ended,-106.0,566613.0,60.0,Early
559322,317652,connect,ended,-78.0,,,Early
559333,359365,mobile,ended,39.0,,,30 < Late < 45
559396,368604,connect,ended,-29.0,546242.0,90.0,Early
559476,404041,connect,ended,-71.0,546640.0,720.0,Early
559580,413908,mobile,ended,9.0,,,Late < 15
559683,248926,mobile,ended,19.0,,,15 < Late < 30
559780,383177,mobile,ended,18.0,,,15 < Late < 30
559800,362498,mobile,ended,75.0,551850.0,150.0,60 < Late < 90
560095,409257,mobile,ended,2.0,,,Late < 15
560169,367919,connect,ended,15.0,554745.0,0.0,15 < Late < 30
560209,360460,connect,ended,-18.0,,,Early
539257,405571,mobile,ended,36.0,,,30 < Late < 45
539591,367507,mobile,ended,-58.0,,,Early
539605,348632,mobile,ended,20.0,,,15 < Late < 30
539648,367452,mobile,ended,-4.0,,,Early
539766,173712,mobile,ended,-480.0,,,Early
539795,334108,mobile,ended,1077.0,,,Late > 120
539887,268695,mobile,ended,-1.0,,,Early
539997,365926,connect,ended,-67.0,,,Early
540035,358772,connect,ended,51.0,537504.0,540.0,45 < Late < 60
540049,187450,mobile,ended,-22.0,,,Early
540109,409454,mobile,ended,151.0,,,Late > 120
543396,378014,mobile,ended,13.0,,,Late < 15
543481,367452,mobile,ended,22.0,,,15 < Late < 30
543597,279908,mobile,ended,-443.0,,,Early
543635,365266,connect,ended,-163.0,,,Early
543665,397413,mobile,ended,7.0,541444.0,30.0,Late < 15
543796,340616,connect,ended,17.0,,,15 < Late < 30
543931,190291,connect,ended,-173.0,535349.0,510.0,Early
544023,198594,mobile,ended,100.0,,,90 < Late < 120
544043,312603,connect,ended,119.0,,,90 < Late < 120
544078,179079,mobile,ended,-4.0,,,Early
544321,346341,mobile,ended,-533.0,,,Early
544369,335239,mobile,ended,56.0,,,45 < Late < 60
544384,380708,connect,ended,49.0,,,45 < Late < 60
544472,330472,connect,ended,-33.0,,,Early
544477,376239,mobile,ended,-37.0,,,Early
544576,377119,connect,ended,-2.0,542935.0,360.0,Early
544597,288973,mobile,ended,38.0,,,30 < Late < 45
544750,377781,mobile,ended,-50.0,,,Early
544760,173376,mobile,ended,3.0,,,Late < 15
544972,407389,mobile,ended,41.0,529569.0,270.0,30 < Late < 45
545005,362339,connect,ended,13.0,538954.0,570.0,Late < 15
545105,320780,mobile,ended,167.0,540181.0,690.0,Late > 120
545209,264513,mobile,ended,23.0,,,15 < Late < 30
545211,310661,mobile,ended,10.0,536387.0,450.0,Late < 15
545224,307364,connect,ended,303.0,,,Late > 120
545251,351597,connect,ended,-107.0,,,Early
545327,343384,mobile,ended,-104.0,,,Early
545345,310219,connect,ended,-55.0,,,Early
545347,345260,mobile,ended,2.0,,,Late < 15
545355,385629,connect,ended,109.0,,,90 < Late < 120
545413,310490,mobile,ended,78.0,,,60 < Late < 90
545455,215599,mobile,ended,45.0,,,45 < Late < 60
545508,308435,mobile,ended,28.0,,,15 < Late < 30
545516,380645,mobile,ended,0.0,,,Late < 15
545642,359070,mobile,ended,-88.0,,,Early
545699,281955,mobile,ended,-156.0,,,Early
545809,387069,mobile,ended,5.0,,,Late < 15
545854,406104,mobile,ended,24.0,,,15 < Late < 30
546067,367535,mobile,ended,33.0,,,30 < Late < 45
546108,387753,connect,ended,-12.0,,,Early
546465,406104,mobile,ended,42.0,,,30 < Late < 45
546618,370907,mobile,ended,82.0,,,60 < Late < 90
546675,363624,mobile,ended,-7.0,,,Early
546732,241818,mobile,ended,37.0,,,30 < Late < 45
546942,364882,connect,ended,9.0,,,Late < 15
547031,358846,mobile,ended,-6.0,,,Early
547148,294149,mobile,ended,-6.0,,,Early
547316,350456,mobile,ended,16.0,,,15 < Late < 30
547396,192603,mobile,ended,85.0,,,60 < Late < 90
547423,368354,mobile,ended,53.0,,,45 < Late < 60
547504,270141,mobile,ended,38.0,,,30 < Late < 45
547511,392327,mobile,ended,-376.0,,,Early
547663,341861,connect,ended,1.0,,,Late < 15
536491,375892,connect,ended,-236.0,,,Early
536735,401413,mobile,ended,285.0,,,Late > 120
536984,388685,mobile,ended,-120.0,,,Early
537019,334554,mobile,ended,356.0,,,Late > 120
537104,277805,mobile,ended,43.0,,,30 < Late < 45
537150,405291,mobile,ended,154.0,,,Late > 120
537302,380813,mobile,ended,-34.0,543359.0,660.0,Early
537304,402078,mobile,ended,-5.0,,,Early
537401,408927,mobile,ended,4.0,546980.0,60.0,Late < 15
537431,258314,mobile,ended,1159.0,,,Late > 120
537451,383221,mobile,ended,-92.0,,,Early
537476,396164,mobile,ended,64.0,,,60 < Late < 90
537605,257291,mobile,ended,9.0,,,Late < 15
537637,380239,connect,ended,-186.0,,,Early
537698,409235,mobile,ended,129.0,,,Late > 120
538234,344254,connect,ended,-75.0,,,Early
538247,344859,mobile,ended,114.0,,,90 < Late < 120
538340,409543,mobile,ended,-20.0,,,Early
538644,379918,mobile,ended,-81.0,,,Early
538754,371387,mobile,ended,138.0,,,Late > 120
538834,394038,mobile,ended,7.0,,,Late < 15
538915,402739,mobile,ended,170.0,,,Late > 120
538957,393298,mobile,ended,121.0,,,Late > 120
562978,347612,mobile,ended,-4.0,,,Early
563007,410784,mobile,ended,-30.0,,,Early
563033,365926,connect,ended,85.0,,,60 < Late < 90
563147,293910,mobile,ended,12.0,,,Late < 15
563150,353138,mobile,ended,60.0,,,60 < Late < 90
563164,355842,connect,ended,-137.0,,,Early
563179,394137,mobile,ended,-38.0,,,Early
563193,368639,mobile,ended,54.0,,,45 < Late < 60
563308,231373,mobile,ended,153.0,,,Late > 120
563312,347873,connect,ended,-44.0,555622.0,570.0,Early
563318,381663,mobile,ended,192.0,,,Late > 120
563432,408715,connect,ended,9.0,,,Late < 15
563810,347474,mobile,ended,-133.0,,,Early
563830,361262,mobile,ended,-274.0,564208.0,270.0,Early
563953,382302,connect,ended,-595.0,,,Early
564240,385627,connect,ended,-161.0,,,Early
564330,392087,mobile,ended,14.0,,,Late < 15
564335,360872,mobile,ended,12.0,,,Late < 15
564482,309731,mobile,ended,133.0,,,Late > 120
564502,315420,connect,ended,107.0,,,90 < Late < 120
564668,278641,mobile,ended,-79.0,,,Early
564806,404762,mobile,ended,279.0,,,Late > 120
565162,342699,connect,ended,52.0,564294.0,270.0,45 < Late < 60
565175,341105,mobile,ended,-157.0,,,Early
565243,328263,mobile,ended,10.0,,,Late < 15
565261,298757,connect,ended,-58.0,,,Early
565450,409363,mobile,ended,-33.0,,,Early
565541,166872,mobile,ended,148.0,,,Late > 120
565638,364670,mobile,ended,24.0,,,15 < Late < 30
565648,406388,mobile,ended,-179.0,,,Early
565709,410396,mobile,ended,-15.0,,,Early
565787,412039,mobile,ended,-1.0,,,Early
566054,390729,mobile,ended,17.0,556355.0,90.0,15 < Late < 30
566075,375621,connect,ended,118.0,,,90 < Late < 120
566137,340699,mobile,ended,3.0,,,Late < 15
566311,385423,mobile,ended,24.0,,,15 < Late < 30
566342,383443,connect,ended,-598.0,564616.0,480.0,Early
566493,375834,mobile,ended,-32.0,,,Early
566561,342699,connect,ended,-13.0,564845.0,0.0,Early
566606,415533,mobile,ended,-1.0,566705.0,660.0,Early
566693,289560,mobile,ended,-12.0,,,Early
566748,366473,mobile,ended,-8.0,,,Early
566799,384468,mobile,ended,1034.0,,,Late > 120
566820,378239,mobile,ended,7.0,,,Late < 15
566856,167767,mobile,ended,-314.0,,,Early
566925,407346,mobile,ended,60.0,,,60 < Late < 90
567125,341431,mobile,ended,177.0,,,Late > 120
567234,407304,mobile,ended,2.0,,,Late < 15
567295,415000,mobile,ended,50.0,,,45 < Late < 60
567519,310250,mobile,ended,398.0,,,Late > 120
567523,377004,mobile,ended,-64.0,,,Early
567529,391882,connect,ended,46.0,,,45 < Late < 60
567936,411807,mobile,ended,196.0,,,Late > 120
568125,412862,mobile,ended,264.0,,,Late > 120
568267,351546,connect,ended,-19.0,,,Early
568562,308906,mobile,ended,5.0,,,Late < 15
563214,351467,mobile,ended,49.0,,,45 < Late < 60
563288,368506,mobile,ended,72.0,,,60 < Late < 90
563446,371674,mobile,ended,29.0,,,15 < Late < 30
564036,387941,mobile,ended,-129.0,,,Early
564337,408144,mobile,ended,139.0,,,Late > 120
564529,230201,connect,ended,24.0,,,15 < Late < 30
564541,402209,mobile,ended,102.0,,,90 < Late < 120
564550,371214,connect,ended,-8.0,,,Early
564941,414219,mobile,ended,-36.0,,,Early
564993,291355,mobile,ended,-1575.0,,,Early
565356,349894,connect,ended,31.0,,,30 < Late < 45
